央视频道,#genre#
IHOT爱喜剧,http://[2409:8087:5e08:24::d]:6610/000000001000/1/2000000004000000032/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000032&yang-1989
IHOT爱奇谈,http://[2409:8087:5e08:24::d]:6610/000000001000/1/2000000004000000058/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000058&yang-1989
IHOT爱悬疑,http://[2409:8087:5e08:24::d]:6610/000000001000/1/2000000004000000036/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000036&yang-1989
IHOT爱旅行,http://[2409:8087:5e08:24::d]:6610/000000001000/1/2000000004000000056/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000056&yang-1989
IHOT爱浪漫,http://[2409:8087:5e08:24::d]:6610/000000001000/1/2000000004000000035/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000035&yang-1989
IHOT爱玩具,http://[2409:8087:5e08:24::d]:6610/000000001000/1/2000000004000000053/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000053&yang-1989
IHOT爱科学,http://[2409:8087:5e08:24::d]:6610/000000001000/1/2000000004000000047/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000047&yang-1989
IHOT爱科幻,http://[2409:8087:5e08:24::d]:6610/000000001000/1/2000000004000000033/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000033&yang-1989
IHOT爱谍战,http://[2409:8087:5e08:24::d]:6610/000000001000/1/2000000004000000038/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000038&yang-1989
IHOT爱赛车,http://[2409:8087:5e08:24::d]:6610/000000001000/1/2000000004000000055/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000055&yang-1989
IHOT爱院线,http://[2409:8087:5e08:24::d]:6610/000000001000/1/2000000004000000034/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000034&yang-1989
IHOT爱体育,http://[2409:8087:5e08:24::d]:6610/000000001000/1/2000000004000000060/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000060&yang-1989


景区直播全网,#genre#
直播中国,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
黄山卧云峰,http://gctxyc.liveplay.myqcloud.com/gc/wgw02_1/index.m3u8
遵义赤水大瀑布,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8
韶关车八岭保护区,https://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8
渭南太利县南湖景区,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8
宣城溪桃大桥,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8
林芝工布江达县,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
四川峨眉山云海日出,https://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8
舟山嵊泗县中心渔港,https://gcalic.v.myalicdn.com/gc/emsyh_1/index.m3u8
祁连山野牛沟,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8
山西大同鼓楼,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
新疆天山(定海神针),http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8
新疆天山(定海神针),https://gcalic.v.myalicdn.com/gc/xjtcdhsz_1/index.m3u8
平顶山鲁山县画眉谷景区,https://gcalic.v.myalicdn.com/gc/xjtcmys_1/index.m3u8
信阳浉河港镇文新茶村,https://gcalic.v.myalicdn.com/gc/xjtcdgs_1/index.m3u8
普洱澜沧县景迈山,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8
天山天池海西平台,https://gcalic.v.myalicdn.com/gc/drs01_1/index.m3u8
普洱景东县无量山羊山瀑布,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8
西安钟楼,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
林芝南迦巴瓦,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8
青岛艾山天文台,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8
重庆李子坝站,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8
保山板桥镇青龙街,https://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8
林芝米林岷山彩门民宿,https://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8
天山天池马牙山,https://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8
西安大雁塔,https://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
西安阎良关山石川河景区,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8
西双版纳千年古寨,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8
焦作红石峡,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
浙江舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8
保山隆阳区南河坝水库,https://gcalic.v.myalicdn.com/gc/sgns02_1/index.m3u8
雪山,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8
沈阳洪河桥,https://gcalic.v.myalicdn.com/gc/ljgcdsc_1/index.m3u8
重庆巫山塘峡花店,https://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8
宿迁骆马湖罗曼园,https://gcalic.v.myalicdn.com/gc/ljgcszsnkgc_1/index.m3u8
昆明寻甸县城区,https://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8
青海门源仙米国家森林公园,https://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8
乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8
乌镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8
乌镇龙形田,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8
乌镇全景,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8
信阳何家寨黄河路营基地,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8
黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8
黄花城水长城02,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8
黄花城水长城02,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8
济南趵突泉,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8
敦煌月牙泉,https://gcalic.v.myalicdn.com/gc/dhyyqst_1/index.m3u8
德宏大金塔,https://gcalic.v.myalicdn.com/gc/dhyyqsm_1/index.m3u8
五彩池,https://gcalic.v.myalicdn.com/gc/hlwcc_1/index.m3u8
鹤壁浚县古城景区北门,https://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
望乡台,https://gcalic.v.myalicdn.com/gc/hlwxt_1/index.m3u8
大理无量山樱花,https://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8
黑龙江罗北县,https://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8
内蒙古乌审旗萨拉乌苏考古一点,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8
泰山玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8
无锡大剧院,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8
咸阳乾陵,https://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8
山南浪卡子县,https://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8
邵阳八角寨,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8
黑龙江哈尔滨,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8
泰山太平岭,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8
承德金山岭长城,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8
黄山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8
徐州,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8
黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8
西安三河水库,https://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
吉林市临江门大桥,https://gcalic.v.myalicdn.com/gc/zh03_1/index.m3u8
安徽黟县西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
安徽黟县芦村远眺,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
南阳方城德云山景区,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8
大理南涧县无量村,https://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8
吉林朱雀云顶,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8
商丘永城日月湖景区,https://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8
大理茶马古道,https://gcalic.v.myalicdn.com/gc/tyhjtys_1/index.m3u8
北京门头沟清水镇,https://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8
安徽西地半山亭,https://gcalic.v.myalicdn.com/gc/xywfl_1/index.m3u8
北京密云,https://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8
邵阳骆驼峰,https://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8
广西桂林漓江景区,https://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8
贵州加榜梯田,https://gcalic.v.myalicdn.com/gc/qdls03_1/index.m3u8
珠穆朗玛,https://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8
宝山咖啡产业园,https://gcalic.v.myalicdn.com/gc/zyqcdx01_1/index.m3u8
深圳红树林,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8
水库,https://gcalic.v.myalicdn.com/gc/lsdfgfl_1/index.m3u8
